time,shortwave_radiation,cloud_cover,hour
2023-08-15T07:00,0.0,0,7
2023-08-15T08:00,42.0,3,8
2023-08-15T09:00,190.0,0,9
2023-08-15T10:00,371.0,0,10
2023-08-15T11:00,546.0,0,11
2023-08-15T12:00,693.0,17,12
2023-08-15T13:00,799.0,21,13
2023-08-15T14:00,851.0,21,14
2023-08-15T15:00,773.0,83,15
2023-08-15T16:00,767.0,26,16
2023-08-15T17:00,677.0,0,17
2023-08-15T18:00,531.0,8,18
2023-08-15T19:00,352.0,32,19
2023-08-15T20:00,167.0,21,20
2023-08-15T21:00,28.0,32,21
2023-08-15T22:00,0.0,98,22
2023-08-15T23:00,0.0,53,23
2023-08-16T00:00,0.0,2,0
2023-08-16T01:00,0.0,0,1
2023-08-16T02:00,0.0,0,2
2023-08-16T03:00,0.0,1,3
2023-08-16T04:00,0.0,0,4
2023-08-16T05:00,0.0,0,5
2023-08-16T06:00,0.0,10,6
2023-08-16T07:00,0.0,61,7
2023-08-16T08:00,36.0,38,8
2023-08-16T09:00,175.0,36,9
2023-08-16T10:00,339.0,44,10
2023-08-16T11:00,511.0,19,11
2023-08-16T12:00,673.0,43,12
2023-08-16T13:00,773.0,96,13
2023-08-16T14:00,824.0,95,14
2023-08-16T15:00,792.0,97,15
2023-08-16T16:00,724.0,77,16
2023-08-16T17:00,609.0,29,17
2023-08-16T18:00,528.0,39,18
2023-08-16T19:00,348.0,85,19
2023-08-16T20:00,149.0,32,20
2023-08-16T21:00,25.0,25,21
2023-08-16T22:00,0.0,92,22
2023-08-16T23:00,0.0,42,23
2023-08-17T00:00,0.0,24,0
2023-08-17T01:00,0.0,17,1
2023-08-17T02:00,0.0,7,2
2023-08-17T03:00,0.0,16,3
2023-08-17T04:00,0.0,6,4
2023-08-17T05:00,0.0,0,5
2023-08-17T06:00,0.0,0,6
2023-08-17T07:00,0.0,0,7
2023-08-17T08:00,39.0,0,8
2023-08-17T09:00,188.0,0,9
2023-08-17T10:00,373.0,1,10
2023-08-17T11:00,546.0,0,11
2023-08-17T12:00,695.0,1,12
2023-08-17T13:00,803.0,23,13
2023-08-17T14:00,854.0,15,14
2023-08-17T15:00,827.0,100,15
2023-08-17T16:00,725.0,84,16
2023-08-17T17:00,655.0,86,17
2023-08-17T18:00,456.0,44,18
2023-08-17T19:00,313.0,64,19
2023-08-17T20:00,134.0,58,20
2023-08-17T21:00,24.0,29,21
2023-08-17T22:00,0.0,4,22
2023-08-17T23:00,0.0,2,23
2023-08-18T00:00,0.0,0,0
2023-08-18T01:00,0.0,1,1
2023-08-18T02:00,0.0,1,2
2023-08-18T03:00,0.0,0,3
2023-08-18T04:00,0.0,2,4
2023-08-18T05:00,0.0,0,5
2023-08-18T06:00,0.0,0,6
2023-08-18T07:00,0.0,0,7
2023-08-18T08:00,37.0,0,8
2023-08-18T09:00,184.0,13,9
2023-08-18T10:00,367.0,38,10
2023-08-18T11:00,542.0,54,11
2023-08-18T12:00,688.0,56,12
2023-08-18T13:00,792.0,15,13
2023-08-18T14:00,845.0,100,14
2023-08-18T15:00,788.0,100,15
2023-08-18T16:00,733.0,18,16
2023-08-18T17:00,652.0,70,17
2023-08-18T18:00,467.0,33,18
2023-08-18T19:00,321.0,15,19
2023-08-18T20:00,151.0,34,20
2023-08-18T21:00,22.0,71,21
2023-08-18T22:00,0.0,75,22
2023-08-18T23:00,0.0,17,23
2023-08-19T00:00,0.0,100,0
2023-08-19T01:00,0.0,96,1
2023-08-19T02:00,0.0,94,2
2023-08-19T03:00,0.0,100,3
2023-08-19T04:00,0.0,97,4
2023-08-19T05:00,0.0,41,5
2023-08-19T06:00,0.0,14,6
2023-08-19T07:00,0.0,23,7
2023-08-19T08:00,29.0,98,8
2023-08-19T09:00,121.0,100,9
2023-08-19T10:00,297.0,57,10
2023-08-19T11:00,440.0,100,11
2023-08-19T12:00,644.0,100,12
2023-08-19T13:00,743.0,99,13
2023-08-19T14:00,819.0,44,14
2023-08-19T15:00,833.0,61,15
2023-08-19T16:00,770.0,69,16
2023-08-19T17:00,662.0,58,17
2023-08-19T18:00,481.0,53,18
2023-08-19T19:00,323.0,16,19
2023-08-19T20:00,144.0,32,20
2023-08-19T21:00,20.0,32,21
2023-08-19T22:00,0.0,22,22
2023-08-19T23:00,0.0,12,23
2023-08-20T00:00,0.0,0,0
2023-08-20T01:00,0.0,0,1
2023-08-20T02:00,0.0,0,2
2023-08-20T03:00,0.0,6,3
2023-08-20T04:00,0.0,2,4
2023-08-20T05:00,0.0,7,5
2023-08-20T06:00,0.0,0,6
2023-08-20T07:00,0.0,0,7
2023-08-20T08:00,33.0,0,8
2023-08-20T09:00,175.0,0,9
2023-08-20T10:00,356.0,0,10
2023-08-20T11:00,530.0,0,11
2023-08-20T12:00,677.0,0,12
2023-08-20T13:00,780.0,0,13
2023-08-20T14:00,829.0,3,14
2023-08-20T15:00,802.0,6,15
2023-08-20T16:00,723.0,8,16
2023-08-20T17:00,624.0,10,17
2023-08-20T18:00,466.0,5,18
2023-08-20T19:00,308.0,6,19
2023-08-20T20:00,137.0,4,20
2023-08-20T21:00,18.0,4,21
2023-08-20T22:00,0.0,5,22
2023-08-20T23:00,0.0,4,23
2023-08-21T00:00,0.0,3,0
2023-08-21T01:00,0.0,2,1
2023-08-21T02:00,0.0,1,2
2023-08-21T03:00,0.0,7,3
2023-08-21T04:00,0.0,4,4
2023-08-21T05:00,0.0,7,5
2023-08-21T06:00,0.0,1,6
2023-08-21T07:00,0.0,1,7
2023-08-21T08:00,32.0,0,8
2023-08-21T09:00,174.0,0,9
2023-08-21T10:00,354.0,0,10
2023-08-21T11:00,529.0,0,11
2023-08-21T12:00,676.0,0,12
2023-08-21T13:00,779.0,0,13
2023-08-21T14:00,833.0,0,14
2023-08-21T15:00,811.0,6,15
2023-08-21T16:00,740.0,9,16
2023-08-21T17:00,618.0,13,17
2023-08-21T18:00,474.0,25,18
2023-08-21T19:00,300.0,54,19
2023-08-21T20:00,126.0,83,20
2023-08-21T21:00,16.0,87,21
2023-08-21T22:00,0.0,100,22
2023-08-21T23:00,0.0,100,23
2023-08-22T00:00,0.0,97,0
2023-08-22T01:00,0.0,1,1
2023-08-22T02:00,0.0,0,2
2023-08-22T03:00,0.0,93,3
2023-08-22T04:00,0.0,100,4
2023-08-22T05:00,0.0,75,5
2023-08-22T06:00,0.0,2,6
2023-08-22T07:00,0.0,0,7
2023-08-22T08:00,31.0,0,8
2023-08-22T09:00,170.0,0,9
2023-08-22T10:00,352.0,1,10
2023-08-22T11:00,528.0,0,11
2023-08-22T12:00,674.0,0,12
2023-08-22T13:00,778.0,2,13
2023-08-22T14:00,807.0,9,14
2023-08-22T15:00,819.0,4,15
2023-08-22T16:00,701.0,44,16
2023-08-22T17:00,615.0,47,17
2023-08-22T18:00,456.0,50,18
2023-08-22T19:00,297.0,49,19
2023-08-22T20:00,134.0,66,20
2023-08-22T21:00,16.0,29,21
2023-08-22T22:00,0.0,67,22
2023-08-22T23:00,0.0,99,23
2023-08-23T00:00,0.0,1,0
2023-08-23T01:00,0.0,8,1
2023-08-23T02:00,0.0,37,2
2023-08-23T03:00,0.0,100,3
2023-08-23T04:00,0.0,2,4
2023-08-23T05:00,0.0,0,5
2023-08-23T06:00,0.0,2,6
2023-08-23T07:00,0.0,0,7
2023-08-23T08:00,29.0,0,8
2023-08-23T09:00,169.0,0,9
2023-08-23T10:00,349.0,0,10
2023-08-23T11:00,524.0,0,11
2023-08-23T12:00,669.0,0,12
2023-08-23T13:00,773.0,0,13
2023-08-23T14:00,823.0,38,14
2023-08-23T15:00,732.0,77,15
2023-08-23T16:00,583.0,93,16
2023-08-23T17:00,468.0,100,17
2023-08-23T18:00,416.0,100,18
2023-08-23T19:00,224.0,100,19
2023-08-23T20:00,101.0,99,20
2023-08-23T21:00,12.0,99,21
2023-08-23T22:00,0.0,100,22
2023-08-23T23:00,0.0,100,23
2023-08-24T00:00,0.0,18,0
2023-08-24T01:00,0.0,13,1
2023-08-24T02:00,0.0,2,2
2023-08-24T03:00,0.0,10,3
2023-08-24T04:00,0.0,7,4
2023-08-24T05:00,0.0,0,5
2023-08-24T06:00,0.0,0,6
2023-08-24T07:00,0.0,0,7
2023-08-24T08:00,27.0,1,8
2023-08-24T09:00,166.0,0,9
2023-08-24T10:00,347.0,0,10
2023-08-24T11:00,521.0,0,11
2023-08-24T12:00,667.0,0,12
2023-08-24T13:00,772.0,0,13
2023-08-24T14:00,825.0,0,14
2023-08-24T15:00,820.0,0,15
2023-08-24T16:00,670.0,7,16
2023-08-24T17:00,627.0,3,17
2023-08-24T18:00,486.0,1,18
2023-08-24T19:00,310.0,0,19
2023-08-24T20:00,132.0,0,20
2023-08-24T21:00,13.0,0,21
2023-08-24T22:00,0.0,3,22
2023-08-24T23:00,0.0,2,23
2023-08-25T00:00,0.0,1,0
2023-08-25T01:00,0.0,0,1
2023-08-25T02:00,0.0,0,2
2023-08-25T03:00,0.0,0,3
2023-08-25T04:00,0.0,0,4
2023-08-25T05:00,0.0,0,5
2023-08-25T06:00,0.0,1,6
2023-08-25T07:00,0.0,1,7
2023-08-25T08:00,27.0,0,8
2023-08-25T09:00,166.0,1,9
2023-08-25T10:00,337.0,32,10
2023-08-25T11:00,507.0,7,11
2023-08-25T12:00,659.0,3,12
2023-08-25T13:00,764.0,1,13
2023-08-25T14:00,821.0,0,14
2023-08-25T15:00,818.0,0,15
2023-08-25T16:00,759.0,0,16
2023-08-25T17:00,645.0,3,17
2023-08-25T18:00,487.0,25,18
2023-08-25T19:00,289.0,46,19
2023-08-25T20:00,124.0,57,20
2023-08-25T21:00,12.0,26,21
2023-08-25T22:00,0.0,66,22
2023-08-25T23:00,0.0,15,23
2023-08-26T00:00,0.0,15,0
2023-08-26T01:00,0.0,52,1
2023-08-26T02:00,0.0,50,2
2023-08-26T03:00,0.0,68,3
2023-08-26T04:00,0.0,95,4
2023-08-26T05:00,0.0,61,5
2023-08-26T06:00,0.0,34,6
2023-08-26T07:00,0.0,48,7
2023-08-26T08:00,22.0,33,8
2023-08-26T09:00,133.0,34,9
2023-08-26T10:00,289.0,44,10
2023-08-26T11:00,492.0,60,11
2023-08-26T12:00,594.0,52,12
2023-08-26T13:00,653.0,39,13
2023-08-26T14:00,696.0,65,14
2023-08-26T15:00,567.0,99,15
2023-08-26T16:00,344.0,80,16
2023-08-26T17:00,477.0,99,17
2023-08-26T18:00,244.0,98,18
2023-08-26T19:00,173.0,100,19
2023-08-26T20:00,36.0,98,20
2023-08-26T21:00,5.0,100,21
2023-08-26T22:00,0.0,100,22
2023-08-26T23:00,0.0,100,23
2023-08-27T00:00,0.0,100,0
2023-08-27T01:00,0.0,100,1
2023-08-27T02:00,0.0,100,2
2023-08-27T03:00,0.0,100,3
2023-08-27T04:00,0.0,100,4
2023-08-27T05:00,0.0,100,5
2023-08-27T06:00,0.0,97,6
2023-08-27T07:00,0.0,100,7
2023-08-27T08:00,4.0,100,8
2023-08-27T09:00,21.0,100,9
2023-08-27T10:00,38.0,100,10
2023-08-27T11:00,23.0,100,11
2023-08-27T12:00,94.0,100,12
2023-08-27T13:00,115.0,100,13
2023-08-27T14:00,103.0,100,14
2023-08-27T15:00,215.0,100,15
2023-08-27T16:00,311.0,100,16
2023-08-27T17:00,326.0,100,17
2023-08-27T18:00,125.0,100,18
2023-08-27T19:00,31.0,100,19
2023-08-27T20:00,16.0,100,20
2023-08-27T21:00,3.0,100,21
2023-08-27T22:00,0.0,100,22
2023-08-27T23:00,0.0,98,23
2023-08-28T00:00,0.0,1,0
2023-08-28T01:00,0.0,11,1
2023-08-28T02:00,0.0,3,2
2023-08-28T03:00,0.0,2,3
2023-08-28T04:00,0.0,36,4
2023-08-28T05:00,0.0,39,5
2023-08-28T06:00,0.0,24,6
2023-08-28T07:00,0.0,30,7
2023-08-28T08:00,23.0,43,8
2023-08-28T09:00,159.0,51,9
2023-08-28T10:00,332.0,91,10
2023-08-28T11:00,484.0,91,11
2023-08-28T12:00,623.0,49,12
2023-08-28T13:00,774.0,22,13
2023-08-28T14:00,814.0,31,14
2023-08-28T15:00,604.0,11,15
2023-08-28T16:00,676.0,66,16
2023-08-28T17:00,416.0,6,17
2023-08-28T18:00,464.0,34,18
2023-08-28T19:00,287.0,43,19
2023-08-28T20:00,120.0,9,20
2023-08-28T21:00,9.0,2,21
2023-08-28T22:00,0.0,19,22
2023-08-28T23:00,0.0,75,23
2023-08-29T00:00,0.0,33,0
2023-08-29T01:00,0.0,79,1
2023-08-29T02:00,0.0,54,2
2023-08-29T03:00,0.0,1,3
2023-08-29T04:00,0.0,1,4
2023-08-29T05:00,0.0,2,5
2023-08-29T06:00,0.0,0,6
2023-08-29T07:00,0.0,0,7
2023-08-29T08:00,23.0,5,8
2023-08-29T09:00,165.0,67,9
2023-08-29T10:00,329.0,30,10
2023-08-29T11:00,525.0,10,11
2023-08-29T12:00,684.0,3,12
2023-08-29T13:00,791.0,7,13
2023-08-29T14:00,841.0,57,14
2023-08-29T15:00,825.0,26,15
2023-08-29T16:00,763.0,0,16
2023-08-29T17:00,634.0,16,17
2023-08-29T18:00,455.0,24,18
2023-08-29T19:00,269.0,69,19
2023-08-29T20:00,103.0,96,20
2023-08-29T21:00,7.0,92,21
2023-08-29T22:00,0.0,98,22
2023-08-29T23:00,0.0,89,23
2023-08-30T00:00,0.0,27,0
2023-08-30T01:00,0.0,30,1
2023-08-30T02:00,0.0,73,2
2023-08-30T03:00,0.0,6,3
2023-08-30T04:00,0.0,88,4
2023-08-30T05:00,0.0,59,5
2023-08-30T06:00,0.0,69,6
2023-08-30T07:00,0.0,89,7
2023-08-30T08:00,18.0,99,8
2023-08-30T09:00,132.0,98,9
2023-08-30T10:00,309.0,99,10
2023-08-30T11:00,395.0,100,11
2023-08-30T12:00,397.0,95,12
2023-08-30T13:00,449.0,69,13
2023-08-30T14:00,557.0,19,14
2023-08-30T15:00,698.0,24,15
2023-08-30T16:00,640.0,66,16
2023-08-30T17:00,427.0,45,17
2023-08-30T18:00,389.0,66,18
2023-08-30T19:00,250.0,15,19
2023-08-30T20:00,103.0,7,20
2023-08-30T21:00,6.0,38,21
2023-08-30T22:00,0.0,87,22
2023-08-30T23:00,0.0,92,23
2023-08-31T00:00,0.0,67,0
2023-08-31T01:00,0.0,20,1
2023-08-31T02:00,0.0,8,2
2023-08-31T03:00,0.0,94,3
2023-08-31T04:00,0.0,40,4
2023-08-31T05:00,0.0,42,5
2023-08-31T06:00,0.0,96,6
2023-08-31T07:00,0.0,55,7
2023-08-31T08:00,11.0,100,8
2023-08-31T09:00,84.0,100,9
2023-08-31T10:00,169.0,100,10
2023-08-31T11:00,291.0,50,11
2023-08-31T12:00,555.0,61,12
2023-08-31T13:00,706.0,40,13
2023-08-31T14:00,769.0,55,14
2023-08-31T15:00,795.0,7,15
2023-08-31T16:00,735.0,1,16
2023-08-31T17:00,622.0,0,17
2023-08-31T18:00,471.0,0,18
2023-08-31T19:00,285.0,0,19
2023-08-31T20:00,107.0,0,20
2023-08-31T21:00,6.0,14,21
2023-08-31T22:00,0.0,35,22
2023-08-31T23:00,0.0,66,23
2023-09-01T00:00,0.0,96,0
2023-09-01T01:00,0.0,41,1
2023-09-01T02:00,0.0,21,2
2023-09-01T03:00,0.0,40,3
2023-09-01T04:00,0.0,95,4
2023-09-01T05:00,0.0,100,5
2023-09-01T06:00,0.0,100,6
2023-09-01T07:00,0.0,70,7
2023-09-01T08:00,18.0,84,8
2023-09-01T09:00,139.0,75,9
2023-09-01T10:00,308.0,70,10
2023-09-01T11:00,469.0,100,11
2023-09-01T12:00,530.0,90,12
2023-09-01T13:00,622.0,82,13
2023-09-01T14:00,701.0,96,14
2023-09-01T15:00,755.0,100,15
2023-09-01T16:00,600.0,59,16
2023-09-01T17:00,591.0,96,17
2023-09-01T18:00,423.0,85,18
2023-09-01T19:00,253.0,99,19
2023-09-01T20:00,91.0,91,20
2023-09-01T21:00,4.0,57,21
2023-09-01T22:00,0.0,100,22
2023-09-01T23:00,0.0,100,23
2023-09-02T00:00,0.0,97,0
2023-09-02T01:00,0.0,93,1
2023-09-02T02:00,0.0,82,2
2023-09-02T03:00,0.0,89,3
2023-09-02T04:00,0.0,61,4
2023-09-02T05:00,0.0,53,5
2023-09-02T06:00,0.0,65,6
2023-09-02T07:00,0.0,99,7
2023-09-02T08:00,14.0,100,8
2023-09-02T09:00,126.0,100,9
2023-09-02T10:00,223.0,100,10
2023-09-02T11:00,370.0,100,11
2023-09-02T12:00,509.0,100,12
2023-09-02T13:00,528.0,100,13
2023-09-02T14:00,473.0,100,14
2023-09-02T15:00,417.0,100,15
2023-09-02T16:00,301.0,100,16
2023-09-02T17:00,442.0,99,17
2023-09-02T18:00,281.0,99,18
2023-09-02T19:00,100.0,95,19
2023-09-02T20:00,43.0,94,20
2023-09-02T21:00,4.0,99,21
2023-09-02T22:00,0.0,100,22
2023-09-02T23:00,0.0,99,23
2023-09-03T00:00,0.0,92,0
2023-09-03T01:00,0.0,55,1
2023-09-03T02:00,0.0,89,2
2023-09-03T03:00,0.0,100,3
2023-09-03T04:00,0.0,100,4
2023-09-03T05:00,0.0,100,5
2023-09-03T06:00,0.0,100,6
2023-09-03T07:00,0.0,100,7
2023-09-03T08:00,10.0,100,8
2023-09-03T09:00,56.0,98,9
2023-09-03T10:00,205.0,100,10
2023-09-03T11:00,439.0,82,11
2023-09-03T12:00,590.0,73,12
2023-09-03T13:00,743.0,29,13
2023-09-03T14:00,791.0,100,14
2023-09-03T15:00,695.0,57,15
2023-09-03T16:00,708.0,86,16
2023-09-03T17:00,596.0,98,17
2023-09-03T18:00,434.0,97,18
2023-09-03T19:00,239.0,96,19
2023-09-03T20:00,83.0,87,20
2023-09-03T21:00,3.0,75,21
2023-09-03T22:00,0.0,35,22
2023-09-03T23:00,0.0,100,23
2023-09-04T00:00,0.0,100,0
2023-09-04T01:00,0.0,100,1
2023-09-04T02:00,0.0,100,2
2023-09-04T03:00,0.0,85,3
2023-09-04T04:00,0.0,64,4
2023-09-04T05:00,0.0,95,5
2023-09-04T06:00,0.0,97,6
2023-09-04T07:00,0.0,95,7
2023-09-04T08:00,14.0,100,8
2023-09-04T09:00,114.0,100,9
2023-09-04T10:00,286.0,100,10
2023-09-04T11:00,467.0,82,11
2023-09-04T12:00,636.0,87,12
2023-09-04T13:00,741.0,52,13
2023-09-04T14:00,791.0,21,14
2023-09-04T15:00,786.0,7,15
2023-09-04T16:00,724.0,11,16
2023-09-04T17:00,596.0,35,17
2023-09-04T18:00,441.0,2,18
2023-09-04T19:00,262.0,0,19
2023-09-04T20:00,89.0,0,20
2023-09-04T21:00,3.0,0,21
2023-09-04T22:00,0.0,0,22
2023-09-04T23:00,0.0,0,23
2023-09-05T00:00,0.0,0,0
2023-09-05T01:00,0.0,0,1
2023-09-05T02:00,0.0,1,2
2023-09-05T03:00,0.0,8,3
2023-09-05T04:00,0.0,9,4
2023-09-05T05:00,0.0,24,5
2023-09-05T06:00,0.0,17,6
2023-09-05T07:00,0.0,1,7
2023-09-05T08:00,15.0,1,8
2023-09-05T09:00,139.0,5,9
2023-09-05T10:00,318.0,0,10
2023-09-05T11:00,494.0,0,11
2023-09-05T12:00,642.0,0,12
2023-09-05T13:00,745.0,0,13
2023-09-05T14:00,794.0,0,14
2023-09-05T15:00,782.0,0,15
2023-09-05T16:00,715.0,0,16
2023-09-05T17:00,595.0,8,17
2023-09-05T18:00,431.0,26,18
2023-09-05T19:00,248.0,18,19
2023-09-05T20:00,83.0,16,20
2023-09-05T21:00,2.0,15,21
2023-09-05T22:00,0.0,22,22
2023-09-05T23:00,0.0,89,23
2023-09-06T00:00,0.0,81,0
2023-09-06T01:00,0.0,20,1
2023-09-06T02:00,0.0,3,2
2023-09-06T03:00,0.0,4,3
2023-09-06T04:00,0.0,20,4
2023-09-06T05:00,0.0,26,5
2023-09-06T06:00,0.0,0,6
2023-09-06T07:00,0.0,0,7
2023-09-06T08:00,14.0,0,8
2023-09-06T09:00,135.0,0,9
2023-09-06T10:00,315.0,0,10
2023-09-06T11:00,493.0,0,11
2023-09-06T12:00,641.0,0,12
2023-09-06T13:00,742.0,1,13
2023-09-06T14:00,789.0,0,14
2023-09-06T15:00,776.0,0,15
2023-09-06T16:00,709.0,0,16
2023-09-06T17:00,590.0,0,17
2023-09-06T18:00,438.0,0,18
2023-09-06T19:00,250.0,0,19
2023-09-06T20:00,81.0,0,20
2023-09-06T21:00,1.0,0,21
2023-09-06T22:00,0.0,0,22
2023-09-06T23:00,0.0,0,23
2023-09-07T00:00,0.0,0,0
2023-09-07T01:00,0.0,0,1
2023-09-07T02:00,0.0,0,2
2023-09-07T03:00,0.0,0,3
2023-09-07T04:00,0.0,0,4
2023-09-07T05:00,0.0,0,5
2023-09-07T06:00,0.0,0,6
2023-09-07T07:00,0.0,0,7
2023-09-07T08:00,13.0,0,8
2023-09-07T09:00,136.0,0,9
2023-09-07T10:00,318.0,0,10
2023-09-07T11:00,496.0,16,11
2023-09-07T12:00,646.0,19,12
2023-09-07T13:00,749.0,0,13
2023-09-07T14:00,800.0,0,14
2023-09-07T15:00,800.0,0,15
2023-09-07T16:00,731.0,0,16
2023-09-07T17:00,608.0,0,17
2023-09-07T18:00,443.0,0,18
2023-09-07T19:00,255.0,0,19
2023-09-07T20:00,80.0,0,20
2023-09-07T21:00,1.0,0,21
2023-09-07T22:00,0.0,0,22
2023-09-07T23:00,0.0,3,23
2023-09-08T00:00,0.0,31,0
2023-09-08T01:00,0.0,0,1
2023-09-08T02:00,0.0,0,2
2023-09-08T03:00,0.0,0,3
2023-09-08T04:00,0.0,0,4
2023-09-08T05:00,0.0,2,5
2023-09-08T06:00,0.0,4,6
2023-09-08T07:00,0.0,3,7
2023-09-08T08:00,12.0,1,8
2023-09-08T09:00,135.0,1,9
2023-09-08T10:00,319.0,0,10
2023-09-08T11:00,497.0,0,11
2023-09-08T12:00,648.0,0,12
2023-09-08T13:00,749.0,0,13
2023-09-08T14:00,796.0,1,14
2023-09-08T15:00,784.0,10,15
2023-09-08T16:00,713.0,37,16
2023-09-08T17:00,590.0,41,17
2023-09-08T18:00,427.0,54,18
2023-09-08T19:00,238.0,76,19
2023-09-08T20:00,74.0,0,20
2023-09-08T21:00,1.0,0,21
2023-09-08T22:00,0.0,0,22
2023-09-08T23:00,0.0,0,23
2023-09-09T00:00,0.0,0,0
2023-09-09T01:00,0.0,0,1
2023-09-09T02:00,0.0,0,2
2023-09-09T03:00,0.0,0,3
2023-09-09T04:00,0.0,55,4
2023-09-09T05:00,0.0,11,5
2023-09-09T06:00,0.0,23,6
2023-09-09T07:00,0.0,22,7
2023-09-09T08:00,12.0,25,8
2023-09-09T09:00,131.0,0,9
2023-09-09T10:00,313.0,4,10
2023-09-09T11:00,489.0,9,11
2023-09-09T12:00,640.0,16,12
2023-09-09T13:00,743.0,9,13
2023-09-09T14:00,792.0,6,14
2023-09-09T15:00,779.0,0,15
2023-09-09T16:00,710.0,1,16
2023-09-09T17:00,591.0,6,17
2023-09-09T18:00,429.0,2,18
2023-09-09T19:00,244.0,0,19
2023-09-09T20:00,72.0,18,20
2023-09-09T21:00,0.0,0,21
2023-09-09T22:00,0.0,0,22
2023-09-09T23:00,0.0,0,23
2023-09-10T00:00,0.0,0,0
2023-09-10T01:00,0.0,0,1
2023-09-10T02:00,0.0,0,2
2023-09-10T03:00,0.0,7,3
2023-09-10T04:00,0.0,0,4
2023-09-10T05:00,0.0,0,5
2023-09-10T06:00,0.0,0,6
2023-09-10T07:00,0.0,0,7
2023-09-10T08:00,10.0,0,8
2023-09-10T09:00,122.0,0,9
2023-09-10T10:00,298.0,0,10
2023-09-10T11:00,463.0,0,11
2023-09-10T12:00,611.0,0,12
2023-09-10T13:00,718.0,0,13
2023-09-10T14:00,766.0,16,14
2023-09-10T15:00,741.0,17,15
2023-09-10T16:00,664.0,42,16
2023-09-10T17:00,559.0,69,17
2023-09-10T18:00,407.0,96,18
2023-09-10T19:00,222.0,97,19
2023-09-10T20:00,61.0,99,20
2023-09-10T21:00,0.0,100,21
2023-09-10T22:00,0.0,92,22
2023-09-10T23:00,0.0,97,23
2023-09-11T00:00,0.0,81,0
2023-09-11T01:00,0.0,93,1
2023-09-11T02:00,0.0,94,2
2023-09-11T03:00,0.0,7,3
2023-09-11T04:00,0.0,43,4
2023-09-11T05:00,0.0,24,5
2023-09-11T06:00,0.0,29,6
2023-09-11T07:00,0.0,30,7
2023-09-11T08:00,9.0,71,8
2023-09-11T09:00,115.0,96,9
2023-09-11T10:00,297.0,86,10
2023-09-11T11:00,467.0,94,11
2023-09-11T12:00,607.0,98,12
2023-09-11T13:00,705.0,22,13
2023-09-11T14:00,765.0,100,14
2023-09-11T15:00,610.0,100,15
2023-09-11T16:00,520.0,100,16
2023-09-11T17:00,469.0,100,17
2023-09-11T18:00,354.0,99,18
2023-09-11T19:00,152.0,95,19
2023-09-11T20:00,52.0,89,20
2023-09-11T21:00,0.0,3,21
2023-09-11T22:00,0.0,13,22
2023-09-11T23:00,0.0,32,23
2023-09-12T00:00,0.0,12,0
2023-09-12T01:00,0.0,0,1
2023-09-12T02:00,0.0,8,2
2023-09-12T03:00,0.0,12,3
2023-09-12T04:00,0.0,37,4
2023-09-12T05:00,0.0,59,5
2023-09-12T06:00,0.0,75,6
2023-09-12T07:00,0.0,48,7
2023-09-12T08:00,8.0,100,8
2023-09-12T09:00,67.0,100,9
2023-09-12T10:00,174.0,99,10
2023-09-12T11:00,324.0,100,11
2023-09-12T12:00,524.0,100,12
2023-09-12T13:00,518.0,100,13
2023-09-12T14:00,549.0,5,14
2023-09-12T15:00,672.0,96,15
2023-09-12T16:00,425.0,88,16
2023-09-12T17:00,381.0,100,17
2023-09-12T18:00,158.0,100,18
2023-09-12T19:00,117.0,97,19
2023-09-12T20:00,41.0,50,20
2023-09-12T21:00,0.0,69,21
2023-09-12T22:00,0.0,51,22
2023-09-12T23:00,0.0,82,23
2023-09-13T00:00,0.0,88,0
2023-09-13T01:00,0.0,22,1
2023-09-13T02:00,0.0,20,2
2023-09-13T03:00,0.0,43,3
2023-09-13T04:00,0.0,39,4
2023-09-13T05:00,0.0,37,5
2023-09-13T06:00,0.0,75,6
2023-09-13T07:00,0.0,79,7
2023-09-13T08:00,6.0,81,8
2023-09-13T09:00,87.0,41,9
2023-09-13T10:00,229.0,11,10
2023-09-13T11:00,453.0,12,11
2023-09-13T12:00,595.0,21,12
2023-09-13T13:00,675.0,6,13
2023-09-13T14:00,738.0,13,14
2023-09-13T15:00,669.0,80,15
2023-09-13T16:00,425.0,17,16
2023-09-13T17:00,495.0,47,17
2023-09-13T18:00,340.0,50,18
2023-09-13T19:00,169.0,41,19
2023-09-13T20:00,48.0,36,20
2023-09-13T21:00,0.0,26,21
2023-09-13T22:00,0.0,94,22
2023-09-13T23:00,0.0,89,23
2023-09-14T00:00,0.0,75,0
2023-09-14T01:00,0.0,76,1
2023-09-14T02:00,0.0,89,2
2023-09-14T03:00,0.0,100,3
2023-09-14T04:00,0.0,97,4
2023-09-14T05:00,0.0,97,5
2023-09-14T06:00,0.0,98,6
2023-09-14T07:00,0.0,98,7
2023-09-14T08:00,7.0,97,8
2023-09-14T09:00,92.0,100,9
2023-09-14T10:00,242.0,79,10
2023-09-14T11:00,428.0,54,11
2023-09-14T12:00,545.0,25,12
2023-09-14T13:00,646.0,18,13
2023-09-14T14:00,700.0,46,14
2023-09-14T15:00,563.0,59,15
2023-09-14T16:00,565.0,55,16
2023-09-14T17:00,473.0,37,17
2023-09-14T18:00,353.0,70,18
2023-09-14T19:00,161.0,17,19
2023-09-14T20:00,46.0,48,20
2023-09-14T21:00,0.0,25,21
